lagarejos	78	96	0.448
lagares	2419	2519	0.49
lagarma	25	26	0.49
lagaron	157	151	0.51
lagarriga	34	54	0.386
lagarrigue	22	16	0.579
lagartera	170	121	0.584
lagarto	44	41	0.518
lagartos	134	106	0.558
lagasca	23	16	0.59
lage	3619	3464	0.511
lagen	21	12	0.636
lager	20	1	0.952
lages	161	126	0.561
lagha	28	6	0.824
laghchim	21	1	0.955
laghdas	77	10	0.885
laghlid	45	1	0.978
laghmaoui	35	1	0.972
laghmari	70	12	0.854
laghmich	205	49	0.807
laghmiri	30	12	0.714
laghnimi	37	1	0.974
laghrib	95	23	0.805
laghrissi	87	9	0.906
laghzaili	34	1	0.971
laghzal	72	15	0.828
laghzali	42	1	0.977
laghzaoui	245	59	0.806
lagier	55	21	0.724
lagla	37	26	0.587
laglera	110	94	0.539
lagmouch	26	1	0.963
lagnani	25	5	0.833
lagnaoui	33	1	0.971
lago	14730	14576	0.503
lagoa	691	657	0.513
lagoma	24	10	0.706
lagomarsino	23	13	0.639
lagomazzini	119	137	0.465
lagos	1636	1599	0.506
lagostena	250	316	0.442
lagota	40	43	0.482
lagoz	22	13	0.629
lagraba	56	60	0.483
lagramez	29	1	0.967
lagran	26	50	0.342
lagranda	23	34	0.404
lagrange	32	10	0.762
lagranja	91	128	0.416
lagraña	27	28	0.491
lagrava	57	45	0.559
lagrene	24	34	0.414
lagresa	95	59	0.617
lagriba	24	5	0.828
lagrini	56	1	0.982
lagsouri	32	1	0.97
lagtatfi	20	5	0.8
lagua	135	166	0.449
laguado	23	22	0.511
laguarda	453	398	0.532
laguardia	464	397	0.539
laguarta	334	324	0.508
laguela	46	83	0.357
laguens	152	91	0.626
laguera	155	157	0.497
laguia	763	879	0.465
laguillo	387	372	0.51
lagullon	61	68	0.473
laguna	10320	10242	0.502
lagunar	63	48	0.568
lagunas	1317	1281	0.507
lagunes	20	19	0.513
lagunilla	305	274	0.527
laguno	134	187	0.417
lagzouli	31	1	0.969
lahaba	83	93	0.472
lahabib	33	16	0.673
lahacen	29	28	0.509
lahasen	104	133	0.439
lahbabi	64	1	0.985
lahbib	61	43	0.587
lahbil	37	8	0.822
lahbis	22	1	0.957
lahboub	25	1	0.962
lahcen	80	81	0.497
lahcene	29	1	0.967
lahchaichi	27	12	0.692
lahchiri	22	10	0.688
lahdeb	29	1	0.967
lahdili	34	14	0.708
lahera	800	948	0.458
laherran	50	30	0.625
lahesa	28	33	0.459
lahfa	117	23	0.836
lahfaoui	56	1	0.982
lahfati	33	10	0.767
lahfidi	90	9	0.909
lahhit	46	10	0.821
lahidalga	111	114	0.493
lahiguera	339	384	0.469
lahija	29	30	0.492
lahilla	72	89	0.447
lahjaji	52	1	0.981
lahjirat	26	1	0.963
lahjouji	23	9	0.719
lahkim	37	24	0.607
lahlahi	55	1	0.982
lahlal	90	13	0.874
lahlale	20	1	0.952
lahlali	199	17	0.921
lahlimi	63	10	0.863
lahlou	464	48	0.906
lahlouh	31	5	0.861
lahmadi	28	5	0.848
lahmaidi	59	1	0.983
lahmam	69	1	0.986
lahmami	85	1	0.988
lahmar	350	46	0.884
lahmas	33	1	0.971
lahmer	80	1	0.988
lahmidi	249	30	0.892
lahmim	21	1	0.955
lahna	20	9	0.69
lahnin	46	7	0.868
lahnini	35	5	0.875
lahora	99	88	0.529
lahore	64	26	0.711
lahosa	164	161	0.505
lahouadi	20	1	0.952
lahoud	23	15	0.605
lahouel	23	1	0.958
lahoya	74	116	0.389
lahoz	3852	3847	0.5
lahoza	20	12	0.625
lahrach	278	35	0.888
lahrache	66	10	0.868
lahraoui	73	13	0.849
lahrech	69	22	0.758
lahri	34	12	0.739
lahrichi	47	6	0.887
lahrir	32	7	0.821
lahrizi	32	1	0.97
lahrour	102	5	0.953
lahrouri	41	6	0.872
lahrouzi	26	1	0.963
lahsaini	62	13	0.827
lahsen	282	233	0.548
lahsini	78	8	0.907
lahssaini	65	1	0.985
lahssika	21	1	0.955
lahssini	103	15	0.873
lahti	27	6	0.818
lahtinen	43	1	0.977
lahuerta	2260	2203	0.506
lahyani	120	38	0.759
lahyaoui	22	1	0.957
lai	354	55	0.866
laiachi	30	21	0.588
laib	36	9	0.8
laibar	32	1	0.97
laica	63	41	0.606
laiche	20	1	0.952
laid	23	1	0.958
laidi	28	6	0.824
laidlaw	23	1	0.958
laiglesia	216	164	0.568
lailla	40	52	0.435
laime	202	176	0.534
lain	1212	1288	0.485
laina	262	300	0.466
laine	148	68	0.685
laines	142	111	0.561
lainez	2467	2233	0.525
laing	41	1	0.976
laino	155	119	0.566
lains	59	79	0.428
lainz	148	108	0.578
laiño	556	415	0.573
laira	23	40	0.365
lairado	102	114	0.472
lairana	24	31	0.436
laird	47	7	0.87
lairisa	34	12	0.739
lairla	59	49	0.546
lairon	104	91	0.533
laiseca	366	356	0.507
laiseka	62	32	0.66
laissaoui	34	10	0.773
laita	381	370	0.507
laiti	48	17	0.738
laitinen	41	7	0.854
laiu	21	1	0.955
laiz	819	799	0.506
laja	39	23	0.629
lajaate	22	1	0.957
lajara	953	905	0.513
lajarin	572	523	0.522
lajas	457	461	0.498
laje	117	116	0.502
lajo	479	464	0.508
lajos	87	78	0.527
lajusticia	366	437	0.456
laka	305	275	0.526
lakarra	22	17	0.564
lakatos	183	13	0.934
lakatus	22	1	0.957
lakbiach	67	13	0.838
lakbir	194	41	0.826
lakbiri	35	8	0.814
lakchouch	24	6	0.8
lakdim	58	9	0.866
lakdimi	31	1	0.969
lake	76	18	0.809
lakehal	99	11	0.9
lakhal	763	96	0.888
lakhani	46	42	0.523
lakhdar	248	43	0.852
lakhdari	43	1	0.977
lakhdim	45	1	0.978
lakhial	42	1	0.977
lakhlifi	232	36	0.866
lakhloufi	93	12	0.886
lakhouaja	27	1	0.964
lakhsim	44	1	0.978
lakhwani	81	46	0.638
lakin	27	1	0.964
laknaizi	24	1	0.96
lakouiss	22	1	0.957
lakouz	41	1	0.976
lakraa	63	9	0.875
lakrad	76	6	0.927
lakrih	28	8	0.778
laksir	86	15	0.851
laksisar	36	1	0.973
lakuntza	51	33	0.607
lakunza	45	32	0.584
lakusta	30	1	0.968
lal	257	24	0.915
lala	65	53	0.551
lalaguna	419	392	0.517
lalaleo	65	55	0.542
lalama	36	23	0.61
lalana	280	298	0.484
lalanda	142	117	0.548
lalangui	160	186	0.462
lalanne	85	58	0.594
lalanza	164	207	0.442
lalaoui	35	12	0.745
lalayan	24	9	0.727
lalchandani	28	23	0.549
lale	99	92	0.518
laleona	38	64	0.373
lalev	24	17	0.585
laleva	20	16	0.556
lali	21	9	0.7
laliena	233	290	0.446
laliga	134	127	0.513
lalin	144	160	0.474
lalinde	344	331	0.51
lalmolda	78	53	0.595
laloma	80	71	0.53
lalouch	20	1	0.952
laloux	26	6	0.812
lalov	22	15	0.595
lalova	23	19	0.548
lalu	25	1	0.962
lalueta	23	28	0.451
lalueza	198	204	0.493
laluz	36	41	0.468
lalvay	56	42	0.571
lalwani	271	196	0.58
lallana	494	532	0.481
lallave	211	155	0.577
lallemand	40	19	0.678
lallement	21	1	0.955
lallena	63	17	0.787
lallende	25	15	0.625
lally	30	1	0.968
lam	231	103	0.692
lama	2685	2652	0.503
lamaadi	32	19	0.627
lamaalam	33	1	0.971
lamadrid	564	578	0.494
lamagrande	134	94	0.588
lamaison	29	9	0.763
lamaizi	22	1	0.957
lamalam	31	1	0.969
lamalem	23	1	0.958
lamalfa	22	6	0.786
lamalmi	41	1	0.976
lamallam	52	6	0.897
lamallaoui	79	1	0.988
lamamie de clairac	67	47	0.588
lamana	581	616	0.485
lamane	31	1	0.969
lamani	35	1	0.972
lamanna	36	12	0.75
lamaña	25	20	0.556
lamar	85	109	0.438
lamarain	47	90	0.343
lamarca	1077	1009	0.516
lamarcha	37	35	0.514
lamarche	23	9	0.719
lamari	23	1	0.958
lamariano	96	83	0.536
lamarque	35	26	0.574
lamarti	126	53	0.704
lamas	7236	7182	0.502
lamata	745	810	0.479
lamaza	41	43	0.488
lamazares	285	216	0.569
lamb	163	13	0.926
lamba	50	11	0.82
lamban	367	443	0.453
lambarki	122	28	0.813
lambarri	240	213	0.53
lambas	168	178	0.486
lambe	24	5	0.828
lambea	656	648	0.503
lamberri	33	30	0.524
lambert	484	161	0.75
lamberti	93	37	0.715
lamberto	163	137	0.543
lambertos	46	37	0.554
lambies	191	201	0.487
lambistos	47	38	0.553
lamborena	96	68	0.585
lambourne	25	5	0.833
lambrecht	31	1	0.969
lambrechts	25	5	0.833
lambru	46	1	0.979
lamchachti	153	9	0.944
lamchachty	36	1	0.973
lamchichi	23	5	0.821
lamdaghri	75	24	0.758
lame	30	23	0.566
lamego	38	27	0.585
lameira	44	39	0.53
lameiras	115	133	0.464
lameiro	850	727	0.539
lamela	1954	2036	0.49
lamelas	969	1178	0.451
lamelo	50	38	0.568
lamenca	84	76	0.525
lamesa	37	47	0.44
lamet	54	31	0.635
lamghari	156	25	0.862
lamhalhli	24	10	0.706
lamhamdi	427	107	0.8
lami	49	24	0.671
lamichhane	34	1	0.971
lamiel	257	308	0.455
lamigueiro	120	203	0.372
lamikiz	78	69	0.531
lamilla	156	159	0.495
lamillar	34	43	0.442
lamin	46	53	0.465
lamine	126	36	0.778
lamiña	22	16	0.579
lamiño	34	13	0.723
lamiquiz	96	113	0.459
lamiran	26	1	0.963
lamiri	22	1	0.957
lamkadam	32	10	0.762
lamkaddem	81	10	0.89
lamkadem	260	32	0.89
lamkadmi	354	29	0.924
lamkhanet	21	1	0.955
lamkhantar	21	1	0.955
lamlih	21	1	0.955
lamm	24	8	0.75
lammers	58	18	0.763
lammou	61	13	0.824
lamnaouar	75	1	0.987
lamo de espinosa	21	16	0.568
lamo	256	202	0.559
lamoca	55	36	0.604
lamoglia	24	23	0.511
lamolda	197	184	0.517
lamolla	46	41	0.529
lamoncha	36	33	0.522
lamoneda	79	58	0.577
lamonja	24	27	0.471
lamont	37	1	0.974
lamor	62	33	0.653
lamora	163	132	0.553
lamorena	50	41	0.549
lamosa	91	96	0.487
lamoso	145	96	0.602
lamota	32	26	0.552
lamothe	82	47	0.636
lamou	47	1	0.979
lamouri	52	1	0.981
lamparero	247	216	0.533
lamparte	20	30	0.4
lampaya	34	31	0.523
lampe	60	20	0.75
lamperez	95	143	0.399
lampert	28	11	0.718
lample	50	27	0.649
lampon	410	465	0.469
lampre	131	105	0.555
lamprea	153	173	0.469
lampreabe	31	53	0.369
lampreave	86	35	0.711
lamprecht	36	11	0.766
lampurlanes	59	53	0.527
lamrabat	44	17	0.721
lamrabet	134	22	0.859
lamrabti	56	14	0.8
lamrani	284	93	0.753
lamraoui	31	5	0.861
lamrhari	40	1	0.976
lamri	74	24	0.755
lamrid	28	1	0.966
lamrini	314	44	0.877
lamriss	42	8	0.84
lamsallak	33	6	0.846
lamsayah	41	10	0.804
lamsfus	94	62	0.603
lamsiah	71	24	0.747
lamsiyah	27	8	0.771
lamssiah	24	1	0.96
lamsyah	39	1	0.975
lamtalssi	24	1	0.96
lamti	29	7	0.806
lamtouni	22	5	0.815
lamua	37	25	0.597
lamuedra	96	92	0.511
lamuela	167	189	0.469
lamuño	189	153	0.553
lamus	39	36	0.52
lamy	81	46	0.638
lamzarrah	22	1	0.957
lan	209	14	0.937
lana	1251	1167	0.517
lanagran	75	64	0.54
lanaja	22	8	0.733
lanao	172	176	0.494
lanaquera	111	110	0.502
lanas	395	479	0.452
lanaspa	362	378	0.489
lanata	21	1	0.955
lanau	841	796	0.514
lanaya	23	1	0.958
lancaster	78	12	0.867
lance	67	99	0.404
lancellotti	35	10	0.778
lancero	61	53	0.535
lanceros	20	18	0.526
lanceta	255	237	0.518
lanciano	85	57	0.599
lanciego	116	107	0.52
lancina	139	123	0.531
lancis	274	279	0.495
lanciu	22	1	0.957
lancuentra	25	42	0.373
lancha	1043	1030	0.503
lanchares	325	244	0.571
lancharro	840	893	0.485
lanchas	908	779	0.538
lanchazo	246	225	0.522
lanche	65	55	0.542
lanchero	21	31	0.404
lancheros	42	46	0.477
lanchi	41	19	0.683
lanchimba	43	52	0.453
lancho	1399	1396	0.501
land	50	15	0.769
landa	3862	3580	0.519
landabaso	71	81	0.467
landaberea	85	60	0.586
landaburu	333	294	0.531
landacay	21	30	0.412
landache	22	29	0.431
landaeta	93	88	0.514
landaida	38	33	0.535
landajo	92	121	0.432
landajuela	36	33	0.522
landaluce	657	613	0.517
landaluze	96	61	0.611
landaribar	65	67	0.492
landart	31	38	0.449
landau	22	11	0.667
landauro	105	95	0.525
landaverde	37	37	0.5
landazabal	118	144	0.45
landazuri	317	308	0.507
lande	53	47	0.53
landea	45	21	0.682
landecho	52	49	0.515
landeira	971	1044	0.482
landeiro	57	58	0.496
landeo	50	31	0.617
lander	180	145	0.554
landera	161	121	0.571
landeras	405	410	0.497
landero	365	365	0.5
landeros	20	21	0.488
landers	22	1	0.957
landes	26	11	0.703
landesa	114	102	0.528
landeta	714	742	0.49
landete	1163	1260	0.48
landi	199	178	0.528
landia	28	24	0.538
landibar	22	43	0.338
landicho	37	51	0.42
landin	694	617	0.529
landinez	45	50	0.474
landini	21	8	0.724
landiribar	25	34	0.424
landivar	321	325	0.497
lando	26	17	0.605
landon	21	5	0.808
landroguez	25	1	0.962
landrove	251	229	0.523
landry	38	32	0.543
lane	304	30	0.91
lanero	326	333	0.495
lanes	54	66	0.45
lanfranco	41	30	0.577
lanfranconi	25	5	0.833
lanfranchi	23	1	0.958
lang lenton	58	32	0.644
lang	395	137	0.742
langa	1992	1978	0.502
langan	21	5	0.808
langara	86	78	0.524
langarica	183	215	0.46
langarika	21	19	0.525
langarita	492	444	0.526
langas	27	37	0.422
langdon	46	15	0.754
lange	418	101	0.805
langella	22	1	0.957
langen	21	1	0.955
langenbacher	21	1	0.955
langer	141	29	0.829
langford	59	9	0.868
langham	24	1	0.96
langle	36	15	0.706
langley	92	13	0.876
langlois	27	18	0.6
langner	28	14	0.667
langoyo	52	45	0.536
langreo	156	148	0.513
langton	37	1	0.974
languidey	51	76	0.402
languil	30	25	0.545
languiz	37	33	0.529
laniella	20	12	0.625
lanillos	63	62	0.504
lanjri	60	43	0.583
lannes	24	20	0.545
lansac	121	105	0.535
lansaque	71	85	0.455
lansari	33	1	0.971
lanseros	274	219	0.556
lansorena	31	31	0.5
lantada	92	50	0.648
lantaron	313	315	0.498
lantero	213	167	0.561
lantes	116	99	0.54
lanti	52	23	0.693
lantigua	542	636	0.46
lantos	34	1	0.971
lantz	20	8	0.714
lanusse	25	27	0.481
lanuza	1093	1109	0.496
lanz	487	413	0.541
lanza	2784	2736	0.504
lanzaco	31	32	0.492
lanzadera	109	134	0.449
lanzagorta	164	149	0.524
lanzan	68	44	0.607
lanzaran	34	28	0.548
lanzarot	26	20	0.565
lanzarote	416	352	0.542
lanzas	1519	1552	0.495
lanzat	180	121	0.598
lanzo	122	163	0.428
lanzon	140	117	0.545
lanzos	262	240	0.522
lanzuela	296	337	0.468
laña	66	52	0.559
laño	50	29	0.633
lao	1880	1814	0.509
laorden	725	677	0.517
laorga	82	103	0.443
laos	65	59	0.524
laosa	313	269	0.538
laossa	23	14	0.622
laouaj	59	1	0.983
laouar	51	10	0.836
laouina	35	12	0.745
laouini	24	5	0.828
laoukili	128	23	0.848
laouni	36	1	0.973
laout	46	11	0.807
lapa	40	61	0.396
lapadat	110	1	0.991
lapadatu	41	1	0.976
lapaix	61	29	0.678
laparra	521	505	0.508
laparte	63	80	0.441
lapastora	92	44	0.676
lapatza	30	53	0.361
lapausa	41	34	0.547
lapaz	468	416	0.529
lapazaran	55	38	0.591
lapedra	44	62	0.415
lapedriza	83	105	0.441
lapeira	308	295	0.511
lapena	125	166	0.43
lapeña	2195	2106	0.51
lapera	39	41	0.487
laperal	146	167	0.466
lapesa	64	63	0.504
lapetra	184	150	0.551
lapeyra	60	69	0.465
lapeyre	28	24	0.538
lapi	78	57	0.578
lapido	526	580	0.476
lapie	35	18	0.66
lapiedra	407	452	0.474
lapierre	20	16	0.556
lapieza	111	114	0.493
lapina	40	23	0.635
lapique	52	57	0.477
lapitz	41	45	0.477
lapiz	21	28	0.429
lapizondo	26	29	0.473
laplace	34	42	0.447
laplana	320	449	0.416
laplaza	479	489	0.495
lapo	323	320	0.502
lapole	22	36	0.379
laporta	553	528	0.512
laporte	141	101	0.583
lapoza	23	35	0.397
lappalainen	34	1	0.971
lappi	33	27	0.55
laprea	55	35	0.611
lapresa	166	116	0.589
lapresta	134	126	0.515
laprida	83	65	0.561
lapuebla	28	17	0.622
lapuente	1662	1503	0.525
lapuerta	528	547	0.491
lapusan	103	6	0.945
lapusneanu	23	1	0.958
lapuste	35	1	0.972
lapuyade	34	27	0.557
laquente	39	42	0.481
laquidain	159	129	0.552
lara barahona	21	23	0.477
lara	41591	41120	0.503
larabi	87	17	0.837
laraj	29	11	0.725
laranga	142	181	0.44
laranjeira	61	55	0.526
laranjo	65	46	0.586
laraña	63	72	0.467
laraño	63	57	0.525
laraudogoitia	174	160	0.521
laray	52	35	0.598
larbaoui	24	1	0.96
larbec	22	6	0.786
larbi	244	195	0.556
larbide	21	22	0.488
larburu	182	157	0.537
larcada	49	32	0.605
larco	101	74	0.577
larcos	24	11	0.686
larcuen	24	14	0.632
lardies	624	639	0.494
lardiez	39	44	0.47
lardin	553	440	0.557
lardizabal	59	102	0.366
lardon	77	69	0.527
lare	40	15	0.727
laredo	1025	1183	0.464
lareki	23	17	0.575
larena avellaneda	31	16	0.66
larena	551	629	0.467
larenas	54	55	0.495
lareo	743	667	0.527
larequi	172	191	0.474
lares	152	158	0.49
laresgoiti	24	11	0.686
lareu	308	259	0.543
larez	63	98	0.391
larfeuil	24	15	0.615
largacha	118	136	0.465
large	57	6	0.905
larger	25	8	0.758
largo	2267	2137	0.515
larhlid	312	22	0.934
larhrib	38	5	0.884
lari	96	59	0.619
laria	327	276	0.542
laribi	52	5	0.912
larico	38	54	0.413
larin	80	76	0.513
larina	34	10	0.773
larinto	32	30	0.516
lariño	255	301	0.459
lario	1640	1588	0.508
larion	94	1	0.989
larionova	22	1	0.957
larios	2789	2993	0.482
larisgoitia	27	29	0.482
larive	31	17	0.646
lariz	136	148	0.479
larizgoitia	235	282	0.455
larkin	73	17	0.811
larma	36	30	0.545
larman	22	9	0.71
laro	36	17	0.679
laroche	21	9	0.7
larosa	33	31	0.516
larosi	54	71	0.432
larossi	21	13	0.618
laroui	42	1	0.977
laroussi	188	128	0.595
laroussy	24	1	0.96
larpa	28	14	0.667
larque	80	59	0.576
larra	191	153	0.555
larrabaster	62	91	0.405
larrabe	169	184	0.479
larrabeiti	293	314	0.483
larrabide	144	193	0.427
larraburu	50	61	0.45
larraceleta	35	30	0.538
larracoechea	166	186	0.472
larrad	183	162	0.53
larraga	447	461	0.492
larragan	92	99	0.482
larragay	70	52	0.574
larragoiti	25	17	0.595
larragueta	87	97	0.473
larrahondo	39	50	0.438
larrain	66	55	0.545
larrainzar	264	272	0.493
larrakoetxea	93	78	0.544
larralde	690	696	0.498
larrambe	23	15	0.605
larrambebere	23	29	0.442
larramendi	376	335	0.529
larramona	135	124	0.521
larran	152	189	0.446
larrañaga	4783	4603	0.51
larrañegui	39	36	0.52
larrañeta	256	197	0.565
larraona	114	100	0.533
larraondo	71	58	0.55
larrarte	573	654	0.467
larrasa	63	38	0.624
larraskitu	22	14	0.611
larrasoain	29	34	0.46
larrasoaña	73	36	0.67
larrasquitu	49	33	0.598
larrauri	1145	1109	0.508
larraya	366	280	0.567
larrayad	114	120	0.487
larrayoz	406	396	0.506
larraz	1075	936	0.535
larraza	408	460	0.47
larrazabal	1095	1124	0.493
larre	200	223	0.473
larrea	5138	5107	0.502
larreategi	54	59	0.478
larreategui	284	225	0.558
larrechea	87	91	0.489
larrechi	39	57	0.406
larred	139	116	0.545
larregola	120	126	0.488
larregui	42	81	0.341
larregula	49	34	0.59
larreina	215	194	0.526
larren	101	78	0.564
larreta azelain	21	13	0.618
larreta	268	240	0.528
larretxea	50	28	0.641
larrey	194	260	0.427
larriba	846	883	0.489
larriera	21	11	0.656
larriet	29	26	0.527
larrieta	164	114	0.59
larrimbe	44	34	0.564
larrinaga	1725	1750	0.496
larringan	53	67	0.442
larrinoa	39	40	0.494
larrio	47	48	0.495
larrion	345	375	0.479
larripa	144	131	0.524
larriu	66	66	0.5
larriut	50	42	0.543
larriva	26	25	0.51
larroca	138	79	0.636
larrocea	73	88	0.453
larrocha	95	80	0.543
larroda	71	55	0.563
larrode	299	302	0.498
larrodera	23	19	0.548
larrondo	399	379	0.513
larroque	41	35	0.539
larrory	23	6	0.793
larrosa	3108	2925	0.515
larrota	31	22	0.585
larrotcha	80	47	0.63
larroy	192	165	0.538
larroya	286	238	0.546
larroza	75	37	0.67
larru	54	76	0.415
larrubia	723	612	0.542
larrucea	435	407	0.517
larruga	50	68	0.424
larrull	83	66	0.557
larrumbide	55	51	0.519
larruquert	21	14	0.6
larruscain	204	221	0.48
larruskain	88	81	0.521
larruy	218	219	0.499
larruzea	73	64	0.533
larry	20	5	0.8
larsen	525	104	0.835
larson	49	19	0.721
larssen	20	1	0.952
larsson	287	67	0.811
lartategi	20	10	0.667
lartategui	90	75	0.545
lartiga	21	17	0.553
lartigue	39	32	0.549
lartitegui	68	70	0.493
lartuna	24	25	0.49
lartundo	27	16	0.628
laruelo	154	107	0.59
larumbe	952	863	0.525
larzabal	221	216	0.506
las hayas	33	30	0.524
las heras	968	1048	0.48
las santas	22	35	0.386
las	183	203	0.474
lasa	3501	3481	0.501
lasaga	382	378	0.503
lasagabaster	253	241	0.512
lasala	744	719	0.509
lasalle	49	43	0.533
lasanta	457	440	0.509
lasaosa	379	391	0.492
lasarte	1121	1054	0.515
lasauca	67	62	0.519
lasca	20	1	0.952
lascano	324	272	0.544
lascar	37	1	0.974
lascaray	49	20	0.71
lascasas	28	38	0.424
lascau	76	1	0.987
lascorz	310	294	0.513
lascu	282	10	0.966
lascuevas	23	49	0.319
lascurain	222	242	0.478
lasdiez	25	38	0.397
laseca	419	403	0.51
lasek	35	1	0.972
lasen	53	60	0.469
laseras	24	13	0.649
laserna	1218	1151	0.514
laserrada	64	56	0.533
lasfar	203	19	0.914
lasfuentes	88	90	0.494
lasgaa	77	12	0.865
lashab	67	11	0.859
lashayas	28	22	0.56
lasheras	2917	2971	0.495
lasida	28	11	0.718
lasierra	788	808	0.494
lasilla	40	50	0.444
laskibar	77	51	0.602
laskowska	28	1	0.966
laskowski	25	5	0.833
laskurain	145	109	0.571
laslau	90	1	0.989
laslo	29	1	0.967
lasluisa	78	76	0.506
lasmarias	182	170	0.517
laso de la vega	45	58	0.437
laso	3724	3980	0.483
lasobras	158	174	0.476
lasota	69	45	0.605
laspalas	101	85	0.543
laspeñas	86	114	0.43
laspidea	26	19	0.578
laspiur	72	58	0.554
laspra	31	46	0.403
lasprilla	88	78	0.53
lasquibar	115	104	0.525
lasraoui	22	1	0.957
lasri	126	49	0.72
lasry	88	30	0.746
lassa	93	65	0.589
lassal	21	1	0.955
lassala	24	14	0.632
lassaletta	60	71	0.458
lassalle	94	67	0.584
lassen	28	12	0.7
lasser	21	5	0.808
lasserre	31	16	0.66
lassgaa	21	1	0.955
lassmi	22	8	0.733
lasso de la vega	263	215	0.55
lasso	1510	1462	0.508
lassouli	23	5	0.821
last	40	6	0.87
lastanao	95	69	0.579
laste	47	42	0.528
lasterra	153	141	0.52
lastiri	35	78	0.31
lastra	3705	3532	0.512
lastrada	22	23	0.489
lastras	478	403	0.543
lastre	263	259	0.504
lastres	421	433	0.493
lastrucci	20	1	0.952
lasuen	322	366	0.468
lasuncion	78	55	0.586
lasurt	20	6	0.769
lasurtegui	35	49	0.417
lasus	70	91	0.435
lasvignes	38	27	0.585
laszlo	149	8	0.949
lata	617	597	0.508
lataillade	25	17	0.595
latapia	36	19	0.655
latas	352	343	0.506
latasa de aranibar	24	9	0.727
latasa	682	608	0.529
latatu	69	67	0.507
latcu	87	1	0.989
latham	87	1	0.989
latiegui	22	33	0.4
latienda	122	159	0.434
latierro	41	37	0.526
latif	340	31	0.916
latifi	56	1	0.982
latimer	20	6	0.769
latino	36	6	0.857
latis	31	1	0.969
lato	43	24	0.642
lator	29	24	0.547
latorre	13310	12783	0.51
latour	76	69	0.524
latova	27	11	0.711
latrach	199	22	0.9
latrache	95	18	0.841
latras	46	46	0.5
latre	729	685	0.516
latrech	63	7	0.9
latreche	39	1	0.975
latrilla	29	30	0.492
lattanzi	22	5	0.815
lattanzio	34	5	0.872
latu	20	1	0.952
latxaga	46	27	0.63
lau	232	116	0.667
laube	28	10	0.737
lauber	20	6	0.769
laucirica	433	444	0.494
laucirika	27	17	0.614
lauda	100	63	0.613
laude	33	35	0.485
laudeña	32	26	0.552
lauder	58	42	0.58
laudes	37	26	0.587
laudo	99	128	0.436
lauer	53	9	0.855
laufer	21	6	0.778
laullon	47	32	0.595
launa	40	49	0.449
launay	32	10	0.762
launes	78	79	0.497
laup	39	56	0.411
laura	464	409	0.532
lauran	20	1	0.952
laure	149	119	0.556
laureano	363	434	0.455
laureda	35	36	0.493
laureiro	187	152	0.552
laurel	74	36	0.673
laurence	21	5	0.808
laurencena	20	23	0.465
laurencio	32	46	0.41
laurens	27	16	0.628
laurent	175	71	0.711
laurente	66	53	0.555
laurenti	60	50	0.545
laurentiu	63	15	0.808
laurenz	55	93	0.372
laurero	59	35	0.628
lauret	53	35	0.602
lauri	81	57	0.587
lauria	98	71	0.58
laurie	28	18	0.609
laurin	88	68	0.564
laurindo	24	13	0.649
laurino	21	11	0.656
lauriño	33	15	0.688
laurito	29	15	0.659
lauritzen	24	1	0.96
laurnaga	22	39	0.361
lauro	36	25	0.59
lauroba	212	202	0.512
laurrieta	38	25	0.603
laursen	40	1	0.976
lauruc	22	1	0.957
lausada	52	52	0.5
lausin	463	432	0.517
laut	99	82	0.547
lautaru	181	7	0.963
lauterbach	27	1	0.964
lauwers	28	7	0.8
laux	25	7	0.781
lauzara	72	46	0.61
lauzirika	228	165	0.58
lauzurica	140	109	0.562
lava	102	99	0.507
lavadiño	26	35	0.426
lavado	3841	3814	0.502
lavadores	24	36	0.4
lavagna	26	12	0.684
laval	63	37	0.63
lavale	31	21	0.596
lavall	145	144	0.502
lavalle	80	68	0.541
lavanda	53	48	0.525
lavandeira	730	871	0.456
lavandera	395	451	0.467
lavandero	139	124	0.529
lavao	36	15	0.706
lavara	264	237	0.527
lavarello	22	8	0.733
lavarias	87	104	0.455
lavariñas	23	25	0.479
lavat	27	15	0.643
lavaud	29	23	0.558
lavayen	135	98	0.579
laveaga	31	19	0.62
laveda	212	177	0.545
lavedan	32	50	0.39
lavega	163	181	0.474
lavela	179	236	0.431
lavella	23	17	0.575
lavelle	35	1	0.972
lavena	63	40	0.612
lavender	26	1	0.963
laver	115	6	0.95
lavera	46	64	0.418
laverde	225	213	0.514
lavergne	39	19	0.672
lavernia	155	104	0.598
lavers	43	47	0.478
laverty	23	1	0.958
lavery	38	7	0.844
lavesa	50	44	0.532
lavesiera	26	30	0.464
lavezzari	28	15	0.651
lavi	152	142	0.517
lavia	115	65	0.639
laviada	123	135	0.477
laviana	266	334	0.443
lavid	223	192	0.537
lavie	107	61	0.637
laviga	25	21	0.543
lavigne	73	58	0.557
lavila	24	47	0.338
lavilla	1496	1452	0.507
laville	59	44	0.573
lavin	3397	3639	0.483
laviña	451	462	0.494
laviñeta	25	28	0.472
lavios	64	37	0.634
lavirgen	159	143	0.526
lavis	42	14	0.75
lavisier	33	28	0.541
lavisiera	25	35	0.417
lavorato	21	1	0.955
lavric	93	8	0.921
lavu	31	1	0.969
law	184	42	0.814
lawal	73	20	0.785
lawani	34	5	0.872
lawler	23	5	0.821
lawless	34	1	0.971
